OBJECTID,Address,Place_Type,long,lat
120351,3414 Mt Prieta Dr,SF,-121.801611,37.348786
120376,3415 Blue Mountain Dr,SF,-121.803971,37.353085
120385,3415 Flinthill Ct,SF,-121.794616,37.346467
120395,3415 Marten Ave,SF,-121.801268,37.34865
120396,3415 Mt Madonna Dr,SF,-121.801911,37.350049
120397,3415 Mt McKinley Dr,SF,-121.804229,37.354245
120398,3415 Mt St Helena Dr,SF,-121.802641,37.350526
120407,3415 Rubion Dr,SF,-121.798564,37.349264
120436,3416 Flinthill Ct,SF,-121.794187,37.346228
120445,3416 Mt Madonna Dr,SF,-121.801568,37.349639
120446,3416 Mt McKinley Ct,SF,-121.803757,37.354074
120447,3416 Mt St Helena Dr,SF,-121.802255,37.350117
120453,3416 Rubion Dr,SF,-121.798864,37.348889
120474,3417 Cuesta Dr,SF,-121.793242,37.343123
120486,3417 Mt Everest Dr,SF,-121.804658,37.354756
120487,3417 Mt Prieta Dr,SF,-121.801783,37.34923
120488,3417 Mt St Helena Dr,SF,-121.802469,37.350595
120518,3418 Gila Dr,SF,-121.792384,37.342202
120519,3418 Guluzzo Dr,SF,-121.794787,37.346739
120520,3418 Kohler Ave,SF,-121.793285,37.34459
120527,3418 Mt Prieta Dr,SF,-121.801439,37.348855
120528,3418 Mt St Helena Dr,SF,-121.802126,37.350219
120533,3418 Rocky Mountain Dr,SF,-121.802255,37.351038
120548,3419 Blue Mountain Dr,SF,-121.8038,37.353153
120559,3419 Flinthill Ct,SF,-121.794487,37.346603
120561,3419 Gila Dr,SF,-121.792685,37.342543
120571,3419 Marten Ave,SF,-121.801096,37.348752
120599,1141 S King Rd,BU,-121.843754,37.337527
120704,3420 Blue Mountain Dr,SF,-121.803413,37.352812
120715,3420 Cuesta Dr,SF,-121.79277,37.34285
120718,3420 Flinthill Ct,SF,-121.794101,37.34633
120735,3420 Rubion Dr,SF,-121.798693,37.348786
120760,3421 Mt Madonna Dr,SF,-121.801783,37.350117
120762,3421 Mt McKinley Dr,SF,-121.804186,37.354449
120763,3421 Mt Prieta Dr,SF,-121.801611,37.349298
120771,3421 Rubion Dr,SF,-121.798392,37.349162
120795,3422 Guluzzo Dr,SF,-121.794659,37.346876
120802,3422 Mt Madonna Dr,SF,-121.801439,37.349708
120803,3422 Mt Prieta Dr,SF,-121.80131,37.348957
120821,3423 Blue Mountain Dr,SF,-121.803628,37.353221
120827,3423 Flinthill Ct,SF,-121.794358,37.346705
120842,3423 Mt Everest Dr,SF,-121.804443,37.354893
120843,3423 Mt St Helena Dr,SF,-121.802298,37.350663
120862,3424 Blue Mountain Dr,SF,-121.803242,37.35288
120883,3424 Mt St Helena Dr,SF,-121.801954,37.350322
120886,3424 Rocky Mountain Dr,SF,-121.802083,37.351106
120888,3424 Rubion Dr,SF,-121.798564,37.348684
120912,3425 Marten Ave,SF,-121.800967,37.348855
120914,3425 Mt Prieta Dr,SF,-121.801439,37.349401
120925,1142 Arthur Pl,SF,-121.815687,37.357281
120948,3426 Guluzzo Dr,SF,-121.79453,37.347012
120953,3426 Mt Prieta Dr,SF,-121.801139,37.349059
120971,3427 Blue Mountain Dr,SF,-121.803456,37.353358
120984,3427 Gila Dr,SF,-121.792513,37.342645
120993,3427 Mt Madonna Dr,SF,-121.801611,37.350185
121003,3427 Rubion Dr,SF,-121.798049,37.348889
121025,3428 Cuesta Dr,SF,-121.792599,37.342952
121040,3428 Mt Madonna Dr,SF,-121.801268,37.34981
121048,3428 Rubion Dr,SF,-121.798392,37.348548
121076,3429 Mt Prieta Dr,SF,-121.80131,37.349469
121077,3429 Mt St Helena Dr,SF,-121.802169,37.350731
121160,1142 Hopkins Dr,SF,-121.836844,37.343259
121196,3430 Blue Mountain Dr,SF,-121.80307,37.352983
121214,1142 Knox Ave,SF,-121.844655,37.337732
121215,3430 Guluzzo Dr,SF,-121.794401,37.347183
121226,3430 Mt Prieta Dr,SF,-121.80101,37.349128
121227,3430 Mt St Helena Dr,SF,-121.801825,37.350356
121234,3430 Rocky Mountain Dr,SF,-121.801954,37.351175
121246,3431 Blue Mountain Dr,SF,-121.803285,37.353426
121258,3431 Cuesta Dr,SF,-121.793157,37.343225
121279,3431 Marten Ave,SF,-121.800753,37.348957
121281,3431 Mt Everest Dr,SF,-121.804229,37.354961
121288,3431 Rubion Dr,SF,-121.79792,37.348786
121322,3432 Rubion Dr,SF,-121.798221,37.348445
121354,3433 Mt Madonna Dr,SF,-121.801482,37.350253
121355,3433 Mt Prieta Dr,SF,-121.801139,37.349537
121370,3434 Blue Mountain Dr,SF,-121.802855,37.353085
121391,3434 Marten Ave,ED,-121.80071,37.348343
121396,3434 Mt Madonna Dr,SF,-121.801182,37.349878
121397,3434 Mt Prieta Dr,SF,-121.800796,37.349196
121416,3435 Blue Mountain Dr,SF,-121.803113,37.353528
121427,3435 Guluzzo Dr,SF,-121.794787,37.347558
121436,3435 Marten Ave,SF,-121.800495,37.349059
121437,3435 Mt St Helena Dr,SF,-121.801997,37.350833
121442,3435 Rubion Dr,SF,-121.797749,37.348684
121481,3436 Mt St Helena Dr,SF,-121.801654,37.350458
121484,3436 Rubion Dr,SF,-121.798049,37.348343
121520,10050 Griffith St,SF,-121.816503,37.356974
121523,3437 Mt Prieta Dr,SF,-121.800967,37.349639
121533,3438 Blue Mountain Dr,SF,-121.802727,37.353187
121550,3438 Mt Prieta Dr,SF,-121.800667,37.349298
121558,3438 Rocky Mountain Dr,SF,-121.801825,37.351277
121571,3439 Cuesta Dr,SF,-121.792942,37.34343
121576,3439 Guluzzo Dr,SF,-121.794787,37.347763
121585,3439 Marten Ave,SF,-121.800281,37.349162
121587,3439 Mt Madonna Dr,SF,-121.80131,37.350322
121595,3439 Rubion Dr,SF,-121.797577,37.348582
121747,3440 Mt Madonna Dr,SF,-121.80101,37.34998
121752,3440 Rubion Dr,SF,-121.797877,37.348241
121780,3441 Mt Prieta Dr,SF,-121.800838,37.349708
121781,3441 Mt St Helena Dr,SF,-121.801868,37.350902
121794,3442 Blue Mountain Dr,SF,-121.802598,37.35329
121810,3442 Mt Prieta Dr,SF,-121.800495,37.349366
121811,3442 Mt St Helena Dr,SF,-121.801568,37.350526
121826,10051 Bedford St,,-121.817532,37.358168
121847,3443 Marten Ave,SF,-121.800109,37.34923
121851,3443 Mt Madonna Dr,SF,-121.801139,37.35039
121857,3443 Rubion Dr,SF,-121.797448,37.348479
121882,3444 Mt Madonna Dr,SF,-121.800838,37.350049
121887,3444 Rocky Mountain Dr,SF,-121.801654,37.351345
121888,3444 Rubion Dr,SF,-121.797706,37.348104
121914,3445 Mt Prieta Dr,SF,-121.80071,37.34981
121930,10051 Endfield Way,SF,-121.822124,37.355268
121936,3446 Blue Mountain Dr,SF,-121.802383,37.353392
121949,3446 Mt Prieta Dr,SF,-121.800366,37.349469
121975,3447 Marten Ave,SF,-121.79998,37.349298
121976,3447 Mt St Helena Dr,SF,-121.80174,37.35097
121980,3447 Rubion Dr,SF,-121.797234,37.348343
122011,3448 Mt St Helena Dr,SF,-121.801439,37.350595
122015,3448 Rubion Dr,SF,-121.797534,37.348002
122035,10051 Griffith St,SF,-121.816932,37.356735
122040,3449 Mt Madonna Dr,SF,-121.80101,37.350492
122041,3449 Mt Prieta Dr,SF,-121.800495,37.349912
122134,10051 Kenilworth Way,SF,-121.82103,37.355985
122232,10051 Lyndale Ave,SF,-121.822747,37.354739
122271,3450 Mt Madonna Dr,SF,-121.800667,37.350117
122272,3450 Mt Prieta Dr,SF,-121.800195,37.349537
122280,3450 Rocky Mountain Dr,SF,-121.801525,37.351413
122303,3451 Grass Valley Ct,SF,-121.802727,37.354688
122316,3451 Marten Ave,SF,-121.799808,37.349401
122333,3452 Blue Mountain Dr,SF,-121.802212,37.35346
122384,3453 Mt Prieta Dr,SF,-121.800366,37.34998
122385,3453 Mt St Helena Dr,SF,-121.801568,37.351038
122396,3453 Tokay Way,SF,-121.798178,37.349332
122419,3454 Mt Prieta Dr,SF,-121.800023,37.349605
122420,3454 Mt St Helena Dr,SF,-121.801268,37.350663
122427,3454 Tokay Way A,SF,-121.797749,37.348991
122428,3454 Tokay Way B,SF,-121.797791,37.348991
122444,3455 Cuesta Dr,SF,-121.792899,37.343567
122453,3455 Marten Ave,SF,-121.79968,37.349469
122467,3455 Tokay Way,SF,-121.798006,37.349435
122471,3456 Blue Mountain Dr,SF,-121.80204,37.353563
122515,3457 Mt Madonna Dr,SF,-121.800881,37.35056
122517,3457 Mt Prieta Dr,SF,-121.800195,37.350049
122524,3457 Rubion Dr,SF,-121.796933,37.348445
122531,3457 Tokay Way,SF,-121.797791,37.349503
122548,10052 Endfield Way,SF,-121.821652,37.355098
122553,3458 Mt Madonna Dr,SF,-121.800538,37.350185
122554,3458 Mt Prieta Dr,SF,-121.799894,37.349708
122559,3458 Rocky Mountain Dr,SF,-121.801353,37.351482
122562,3458 Tokay Way,SF,-121.797405,37.349025
122573,3459 Grass Valley Ct,SF,-121.802684,37.354893
122580,3459 Marten Ave,SF,-121.799508,37.349571
122582,3459 Mt St Helena Dr,SF,-121.801439,37.351106
122647,10052 Kenilworth Way,SF,-121.82103,37.355541
122712,3460 Grass Valley Ct,SF,-121.802555,37.354518
122722,3460 Mt St Helena Dr,SF,-121.801139,37.350765
122738,3461 Blue Mountain Dr,SF,-121.802255,37.354074
122749,10054 Bethel Ct,,-121.81676,37.358577
122757,3461 Mt Prieta Dr,SF,-121.800023,37.350151
122767,3461 Rubion Dr,SF,-121.796761,37.348514
122774,3461 Tokay Way,SF,-121.797577,37.349435
122780,3462 Blue Mountain Dr,SF,-121.801868,37.353665
122794,3462 Mt Prieta Dr,SF,-121.79968,37.34981
122808,3462 Tokay Ct,SF,-121.797362,37.348821
122831,3463 Marten Ave,SF,-121.799336,37.349639
122833,3463 Mt Madonna Dr,SF,-121.80071,37.350663
122872,3464 Mt Madonna Dr,SF,-121.800409,37.350288
122875,3464 Rocky Mountain Dr,SF,-121.801182,37.35155
122905,3465 Mt Prieta Dr,SF,-121.799851,37.350219
122906,3465 Mt St Helena Dr,SF,-121.801268,37.351209
122912,3465 Rubion Dr,SF,-121.79659,37.348616
122936,3466 Mt Prieta Dr,SF,-121.799551,37.349844
122946,3466 Tokay Ct,SF,-121.797105,37.348684
122952,3467 Blue Mountain Dr,SF,-121.801997,37.354142
122963,10054 Torrance Ave,SF,-121.81749,37.35595
122969,3467 Marten Ave,SF,-121.799165,37.349742
122982,3467 Tokay Way,SF,-121.797319,37.349435
122988,3468 Blue Mountain Dr,SF,-121.801697,37.353733
122993,3468 Grass Valley Ct,SF,-121.80234,37.354449
123000,3468 Mt St Helena Dr,SF,-121.800967,37.350833
123013,3469 Blue Mountain Dr,SF,-121.80174,37.354177
123027,3469 Mt Madonna Dr,SF,-121.800581,37.350731
123029,3469 Mt Prieta Dr,SF,-121.79968,37.350288
123031,3469 Rubion Dr,SF,-121.796375,37.348684
123159,10055 Torrance Ave,SF,-121.817833,37.356223
123189,3470 Mt Madonna Dr,SF,-121.800238,37.350356
123191,3470 Mt Prieta Dr,SF,-121.799379,37.349946
123193,3470 Rocky Mountain Dr,SF,-121.801053,37.351618
123194,3470 Rubion Dr,SF,-121.796118,37.348343
123201,3470 Tokay Ct,SF,-121.796804,37.348752
123221,3471 Marten Ave,SF,-121.799036,37.34981
123223,3471 Mt St Helena Dr,SF,-121.801139,37.351243
123250,3472 Mt St Helena Dr,SF,-121.800796,37.350902
123272,3473 Mt Madonna Dr,SF,-121.800409,37.350799
123274,3473 Mt Prieta Dr,SF,-121.799551,37.35039
123371,10056 Stonehedge Way,SF,-121.820279,37.356326
123480,10058 Endfield Way,SF,-121.821481,37.355268
123606,3473 Rubion Dr,SF,-121.796246,37.348718
123621,3474 Marten Ave,SF,-121.798478,37.349503
123623,3474 Mt Madonna Dr,SF,-121.800109,37.350424
123625,3474 Mt Prieta Dr,SF,-121.799251,37.350049
123634,3474 Rubion Dr,SF,-121.79586,37.348445
123638,3474 Tokay Ct,SF,-121.796761,37.348957
123661,3475 Marten Ave,SF,-121.798864,37.349878
123679,3476 Grass Valley Ct,SF,-121.802083,37.354381
123709,3477 Cuesta Dr,SF,-121.792856,37.343771
123874,3477 Mt Prieta Dr,SF,-121.799422,37.350458
123875,3477 Mt St Helena Dr,SF,-121.80101,37.351345
123883,3477 Rubion Ct,SF,-121.796418,37.348991
123902,3478 Mt Prieta Dr,SF,-121.799079,37.350117
123904,3478 Mt St Helena Dr,SF,-121.800667,37.351004
123910,3478 Rocky Mountain Dr,SF,-121.800924,37.351686
123911,3478 Rubion Dr,SF,-121.795689,37.348514
123917,3478 Tokay Way,SF,-121.796933,37.349162
123935,3479 Marten Ave,SF,-121.798693,37.34998
123939,3479 Mt Madonna Dr,SF,-121.800281,37.350867
123944,3479 Tokay Way,SF,-121.797148,37.349571
124059,3480 Marten Ave,SF,-121.798306,37.349605
124060,3480 Mt Madonna Dr,SF,-121.799937,37.350526
124088,3481 Rubion Ct,SF,-121.796332,37.349162
124103,3482 Rubion Dr,SF,-121.795517,37.348616
124106,3482 Tokay Way,SF,-121.796719,37.34923
124132,3483 Marten Ave,SF,-121.798564,37.350083
124134,3483 Mt Madonna Dr,SF,-121.800109,37.35097
124135,3483 Mt Prieta Dr,SF,-121.799251,37.35056
124137,3483 Mt St Helena Dr,SF,-121.800838,37.351413
124149,3483 Tokay Way,SF,-121.796976,37.349639
124159,3484 Gamay Ct,SF,-121.795131,37.348002
124161,3484 Grass Valley Ct,SF,-121.801954,37.354449
124167,3484 Marten Ave,SF,-121.798135,37.349639
124169,3484 Mt Madonna Dr,SF,-121.799808,37.35056
124170,3484 Mt Prieta Dr,SF,-121.798907,37.350185
124171,3484 Mt St Helena Dr,SF,-121.800538,37.351072
124188,3485 Gamay Ct,SF,-121.795517,37.348343
124195,3485 Rubion Ct,SF,-121.796032,37.34923
124216,3486 Rocky Mountain Dr,SF,-121.800796,37.351789
124219,3486 Tokay Way,SF,-121.796547,37.349332
124241,3487 Marten Ave,SF,-121.798349,37.350151
124250,3487 Mt Madonna Dr,SF,-121.79998,37.351038
124259,3487 Tokay Way,SF,-121.796804,37.349742
124268,3488 Gamay Ct,SF,-121.795088,37.348206
124277,3488 Mt Madonna Dr,SF,-121.799637,37.350663
124282,3488 Rubion Dr,SF,-121.795302,37.348684
124295,3489 Gamay Ct,SF,-121.795217,37.348411
124305,3489 Mt St Helena Dr,SF,-121.80071,37.351516
124311,3489 Rubion Ct,SF,-121.79586,37.349093
124469,3490 Marten Ave,SF,-121.79792,37.349742
124472,3490 Mt Prieta Dr,SF,-121.798778,37.350253
124473,3490 Mt St Helena Dr,SF,-121.800409,37.35114
124481,3490 Tokay Way,SF,-121.796375,37.349401
124505,3491 Marten Ave,SF,-121.798006,37.350322
124508,3491 Mt Madonna Dr,SF,-121.799851,37.351106
124509,3491 Mt Prieta Dr,SF,-121.799036,37.350663
124513,3491 Rubion Ct,SF,-121.795689,37.348991
124529,3492 Grass Valley Ct,SF,-121.80174,37.354415
124542,3492 Mt Madonna Dr,SF,-121.799465,37.350731
124562,3493 Marten Ave,SF,-121.797749,37.35039
124569,3493 Tokay Way,SF,-121.79659,37.34981
124585,3494 Mt Prieta Dr,SF,-121.798607,37.35039
124586,3494 Mt St Helena Dr,SF,-121.800281,37.351209
124595,3494 Rocky Mountain Dr,SF,-121.800624,37.351857
124600,3494 Tokay Way,SF,-121.796161,37.349503
124610,3495 Cuesta Dr,SF,-121.792899,37.343942
124622,3495 Mt St Helena Dr,SF,-121.800581,37.351584
124644,3496 Mt St Helena Dr,SF,-121.800066,37.351277
124663,3497 Marten Ave,RL,-121.79762,37.350629
124664,3497 Mt Madonna Dr,SF,-121.79968,37.351209
124671,3497 Tokay Way,SF,-121.796418,37.349946
124683,3498 Mt Madonna Dr,SF,-121.799251,37.350833
124684,3498 Mt St Helena Dr,SF,-121.799937,37.351379
124691,3498 Tokay Way,SF,-121.796032,37.349639
124703,3499 Cuesta Dr,SF,-121.792985,37.344078
124708,3499 Mt St Helena Dr,SF,-121.800366,37.351652
124870,1145 Hopkins Dr,SF,-121.837145,37.34285
124948,1145 Lancelot Ln,SF,-121.814786,37.357861
125971,1146 Karl St,SF,-121.833969,37.344965
126248,3501 E Capitol Expy,BU,-121.825214,37.347251
126257,3501 Marten Ave,SF,-121.797105,37.350936
126270,3502 Columbine Dr,SF,-121.800109,37.353119
126338,3505 Cuesta Dr,SF,-121.793071,37.344249
126605,1147 Garber Pl,SF,-121.815172,37.357178
127262,3511 Cuesta Dr,SF,-121.793199,37.344385
127329,1147 S King Rd,BU,-121.843668,37.337527
127659,3521 Cuesta Dr,SF,-121.793543,37.344931
127763,3525 Cuesta Dr,SF,-121.793629,37.345102
127806,1148 Garber Pl,SF,-121.814786,37.357451
127864,3529 Cuesta Dr,SF,-121.7938,37.345238
127883,1148 Hopkins Dr,SF,-121.836759,37.343157
127994,1006 Pebblecreek Ct,SF,-121.825922,37.355115
128142,3532 Millicent Ct,SF,-121.799208,37.352403
128163,3533 Cuesta Dr,SF,-121.793972,37.345307
128192,3534 Cuesta Dr,SF,-121.793629,37.345716
128304,3537 Cuesta Dr,SF,-121.794101,37.345443
128336,3538 Cuesta Dr,SF,-121.793843,37.345818
128394,1148 S Capitol Ave,RL,-121.826158,37.350595
128474,1148 Terilyn Ave,SF,-121.845857,37.336572
128548,3541 Cuesta Dr,SF,-121.794272,37.345545
128569,3542 Cuesta Dr,SF,-121.793972,37.345921
128653,3545 Cuesta Dr,SF,-121.794444,37.345648
128665,1149 Adrian Way,SF,-121.833712,37.345136
128678,3546 Cuesta Dr,SF,-121.794101,37.345989
128689,3546 Mt Pleasant Ct,SF,-121.798135,37.351618
128697,1149 Arthur Pl,SF,-121.815945,37.356837
128713,3547 Mt Pleasant Ct,SF,-121.798564,37.351925
128737,3549 Cuesta Dr,SF,-121.794616,37.34575
129046,1149 Leeward Dr,RL,-121.830364,37.347763
129235,3553 Cuesta Dr,SF,-121.794744,37.345887
129237,3553 Eastridge Dr,SF,-121.797834,37.351447
129265,3554 Eastridge Dr,SF,-121.797405,37.35114
129515,3557 Cuesta Dr,SF,-121.794959,37.345955
129661,1149 Terilyn Ave,SF,-121.846329,37.336299
129781,3561 Cuesta Dr,SF,-121.795131,37.346057
129920,3565 Cuesta Dr,SF,-121.795345,37.346125
131691,10060 Griffith St,SF,-121.816374,37.356837
131793,10060 Kenilworth Way,SF,-121.821309,37.355507
131985,1150 Cathay Dr,SF,-121.837617,37.34285
132117,10061 Bedford St,,-121.817618,37.358304
132227,10061 Griffith St,SF,-121.816803,37.356633
132331,10061 Lyndale Ave,SF,-121.822875,37.35491
132642,10061 Torrance Ave,SF,-121.817747,37.35636
132651,1150 McGinness Ave,RL,-121.823584,37.35213
132747,10062 Bethel Ct,,-121.817018,37.358714
133072,10064 Endfield Way,SF,-121.821545,37.355405
133176,10067 Torrance Ave,SF,-121.817575,37.356462
135314,1150 S King Rd,CO,-121.841865,37.339165
135324,1150 S King Rd 10,RL,-121.842037,37.339199
135332,1150 S King Rd 20,RT,-121.841994,37.339233
135342,1150 S King Rd 40,BU,-121.841737,37.339233
135587,1151 Bal Harbor Way,SF,-121.84002,37.340905
135899,1151 Fritzen St,SF,-121.836458,37.343328
135966,1151 Lancelot Ln,SF,-121.814528,37.357588
135999,1151 Leeward Dr,SF,-121.830064,37.347456
136065,1151 Lynn Ave,SF,-121.845041,37.337596
136909,1152 Cathay Dr,SF,-121.837402,37.342714
137094,1152 Karl St,SF,-121.833883,37.344829
137167,1007 McCreery Ave,SF,-121.841973,37.34314
138502,1153 S King Rd,BU,-121.843582,37.337493
138845,1154 Edith St,SF,-121.834484,37.344317
138934,1154 Hopkins Dr,SF,-121.83663,37.343021
138990,1154 Knox Ave,SF,-121.844526,37.337596
139309,1154 Tallahassee Dr,SF,-121.831823,37.346262
139937,1155 Garber Pl,SF,-121.815043,37.357008
139981,1155 Hopkins Dr,SF,-121.837016,37.342748
140711,1155 S King Rd,BU,-121.843453,37.337561
140751,1155 Tallahassee Dr,SF,-121.832295,37.345989
141502,1156 Gainsville Ave,SF,-121.83251,37.345818
141513,1156 Garber Pl,SF,-121.814614,37.357315
142021,1156 Wenlock Dr,SF,-121.827403,37.347627
142129,1157 Arthur Pl,SF,-121.815859,37.356701
142293,10070 Bedford St,,-121.817275,37.358543
142402,10070 Endfield Way,SF,-121.821717,37.355524
142508,10070 Griffith St,SF,-121.816245,37.356735
142604,1157 McGinness Ave,MI,-121.824056,37.351686
142614,10070 Lyndale Ave,SF,-121.822554,37.355268
142989,1158 Adrian Way,SF,-121.833154,37.345307
143021,1158 Arthur Pl,SF,-121.815473,37.357008
143090,10071 Bedford St,,-121.817704,37.358407
143189,10071 Endfield Way,SF,-121.822189,37.355422
143292,10071 Griffith St,SF,-121.816674,37.356496
143391,10071 Kenilworth Way,SF,-121.821438,37.355643
143496,10071 Lyndale Ave,SF,-121.822983,37.355012
143897,1159 Adrian Way,SF,-121.833626,37.345034
143908,10073 Torrance Ave,SF,-121.817447,37.356599
143957,1159 Bal Harbor Way,SF,-121.839891,37.340803
144008,10076 Endfield Way,SF,-121.821845,37.355626
144207,10078 Torrance Ave,SF,-121.817146,37.356564
144239,1159 Lancelot Ln,SF,-121.8144,37.357451
144250,1159 Leeward Dr,SF,-121.829935,37.347285
144315,1008 Adobe Creek Ct,SF,-121.825214,37.355524
144382,1159 Lynn Ave,SF,-121.845299,37.337527
144615,1159 S White Rd,BU,-121.818391,37.354688
145830,1160 Cathay Dr,SF,-121.837316,37.342577
146489,1160 Terilyn Ave,SF,-121.845771,37.33647
146862,1161 Fritzen St,SF,-121.836329,37.343157
146873,1161 Gainsville Ave,SF,-121.832896,37.345477
146916,1008 Diadem Dr,SF,-121.834269,37.347831
146994,1161 Karl St,SF,-121.834227,37.344488
147503,1161 S King Rd,BU,-121.843325,37.33763
147935,1162 Gainsville Ave,SF,-121.832424,37.345682
147995,1162 Karl St,SF,-121.833754,37.344692
148251,1162 Tallahassee Dr,SF,-121.831695,37.346159
148283,1162 Wenlock Dr,SF,-121.827274,37.34749
148712,1163 Garber Pl,SF,-121.814958,37.356837
149017,1163 S King Rd,RL,-121.843282,37.337664
149028,1008 McCreery Ave 1,MF,-121.841801,37.343652
149029,1163 S White Rd,BU,-121.818391,37.354654
149073,1163 Tallahassee Dr,SF,-121.832124,37.345887
149093,1163 Terilyn Ave,SF,-121.8462,37.336197
149137,1008 McCreery Ave 2,MF,-121.841823,37.343652
149244,1008 McCreery Ave 3,MF,-121.841865,37.343652
149346,1008 McCreery Ave 4,MF,-121.841887,37.343652
149706,1164 Edith St,SF,-121.834355,37.344181
149816,1164 Garber Pl,SF,-121.814486,37.357144
150627,1165 Adrian Way,SF,-121.83354,37.344931
150649,1165 Arthur Pl,SF,-121.81573,37.356564
151048,1165 Knox Ave,SF,-121.844912,37.33722
151071,1165 Lancelot Ln,SF,-121.814271,37.357349
151524,1165 S King Rd,RL,-121.843239,37.337766
151736,1166 Arthur Pl,SF,-121.815344,37.356871
151930,1166 Hopkins Dr,SF,-121.836501,37.342918
151992,1166 Knox Ave,SF,-121.844397,37.337459
152014,1166 Leeward Dr,SF,-121.829377,37.347524
152698,1167 Hopkins Dr,SF,-121.836887,37.342611
152727,1167 Leeward Dr,SF,-121.829763,37.347149
152788,1167 Lynn Ave,SF,-121.845385,37.337391
152810,1167 McGinness Ave,SF,-121.823927,37.35155
153024,1167 S King Rd,RL,-121.84311,37.337834
153043,1167 S White Rd,BU,-121.818305,37.354586
153236,1168 Adrian Way,SF,-121.833025,37.34517
153314,1168 Cathay Dr,SF,-121.837231,37.342441
153985,1168 Wenlock Dr,SF,-121.827188,37.347388
154113,1169 Bal Harbor Way,SF,-121.839763,37.340701
154751,1169 S King Rd,RL,-121.843024,37.337903
156116,1170 Gainsville Ave,SF,-121.832295,37.345579
156501,1170 Tallahassee Dr,SF,-121.831609,37.346023
156917,1171 Fritzen St,SF,-121.836201,37.343021
156928,1171 Gainsville Ave,SF,-121.832767,37.345341
156940,1171 Garber Pl,SF,-121.814657,37.356837
157016,1171 Karl St,SF,-121.834098,37.344351
157352,10080 Bedford St,,-121.817404,37.358714
157413,1171 S King Rd,RL,-121.842938,37.337937
157422,1171 S White Rd,BU,-121.818305,37.354518
157470,1171 Tallahassee Dr,SF,-121.832038,37.34575
157552,10080 Griffith St,SF,-121.816159,37.356633
157659,10080 Lyndale Ave,SF,-121.822661,37.355388
157949,1172 Edith St,SF,-121.834227,37.344044
157982,1172 Garber Pl,SF,-121.814486,37.357008
158057,1172 Karl St,SF,-121.833626,37.34459
158078,10081 Bedford St,,-121.817833,37.358509
158179,10081 Endfield Way,SF,-121.822403,37.355541
158282,10081 Griffith St,SF,-121.816588,37.35636
158393,10081 Kenilworth Way,SF,-121.821524,37.35578
158495,10081 Lyndale Ave,SF,-121.82309,37.355132
158517,1173 Adrian Way,SF,-121.833411,37.344829
158547,1173 Arthur Pl,SF,-121.815558,37.35636
158764,1173 Edith St,SF,-121.834699,37.343805
158865,1173 Lancelot Ln,SF,-121.814142,37.357247
159240,10082 Endfield Way,SF,-121.821931,37.355746
